paper,date
https://ai-strategies.org/ontology/ITO_13471,2017-06-30
https://ai-strategies.org/ontology/ITO_03055,2017-07-01
https://ai-strategies.org/ontology/ITO_04664,2017-07-01
https://ai-strategies.org/ontology/ITO_04720,2017-07-01
https://ai-strategies.org/ontology/ITO_09260,2017-07-01
https://ai-strategies.org/ontology/ITO_06800,2017-07-01
https://ai-strategies.org/ontology/ITO_08018,2017-07-01
https://ai-strategies.org/ontology/ITO_07055,2017-07-01
https://ai-strategies.org/ontology/ITO_14431,2017-07-01
https://ai-strategies.org/ontology/ITO_13332,2017-07-01
https://ai-strategies.org/ontology/ITO_14533,2017-07-01
https://ai-strategies.org/ontology/ITO_10873,2017-07-01
https://ai-strategies.org/ontology/ITO_11060,2017-07-01
https://ai-strategies.org/ontology/ITO_15646,2017-07-01
https://ai-strategies.org/ontology/ITO_11610,2017-07-01
https://ai-strategies.org/ontology/ITO_06065,2017-07-03
https://ai-strategies.org/ontology/ITO_06204,2017-07-04
https://ai-strategies.org/ontology/ITO_06792,2017-07-04
https://ai-strategies.org/ontology/ITO_15078,2017-07-04
https://ai-strategies.org/ontology/ITO_11035,2017-07-04
https://ai-strategies.org/ontology/ITO_02638,2017-07-05
https://ai-strategies.org/ontology/ITO_11589,2017-07-06
https://ai-strategies.org/ontology/ITO_14944,2017-07-06
https://ai-strategies.org/ontology/ITO_15771,2017-07-06
https://ai-strategies.org/ontology/ITO_12069,2017-07-08
https://ai-strategies.org/ontology/ITO_09923,2017-07-08
https://ai-strategies.org/ontology/ITO_11268,2017-07-08
https://ai-strategies.org/ontology/ITO_02828,2017-07-10
https://ai-strategies.org/ontology/ITO_09617,2017-07-10
https://ai-strategies.org/ontology/ITO_13190,2017-07-10
https://ai-strategies.org/ontology/ITO_10495,2017-07-10
https://ai-strategies.org/ontology/ITO_13489,2017-07-11
https://ai-strategies.org/ontology/ITO_12266,2017-07-11
https://ai-strategies.org/ontology/ITO_10983,2017-07-12
https://ai-strategies.org/ontology/ITO_08215,2017-07-14
https://ai-strategies.org/ontology/ITO_15248,2017-07-16
https://ai-strategies.org/ontology/ITO_07201,2017-07-17
https://ai-strategies.org/ontology/ITO_12022,2017-07-17
https://ai-strategies.org/ontology/ITO_10006,2017-07-17
https://ai-strategies.org/ontology/ITO_13730,2017-07-17
https://ai-strategies.org/ontology/ITO_16315,2017-07-17
https://ai-strategies.org/ontology/ITO_11138,2017-07-17
https://ai-strategies.org/ontology/ITO_11142,2017-07-17
https://ai-strategies.org/ontology/ITO_03452,2017-07-18
https://ai-strategies.org/ontology/ITO_06917,2017-07-18
https://ai-strategies.org/ontology/ITO_09769,2017-07-18
https://ai-strategies.org/ontology/ITO_03616,2017-07-19
https://ai-strategies.org/ontology/ITO_13094,2017-07-19
https://ai-strategies.org/ontology/ITO_02633,2017-07-20
https://ai-strategies.org/ontology/ITO_15195,2017-07-20
https://ai-strategies.org/ontology/ITO_03476,2017-07-21
https://ai-strategies.org/ontology/ITO_06076,2017-07-21
https://ai-strategies.org/ontology/ITO_07433,2017-07-21
https://ai-strategies.org/ontology/ITO_12999,2017-07-21
https://ai-strategies.org/ontology/ITO_13434,2017-07-21
https://ai-strategies.org/ontology/ITO_14929,2017-07-21
https://ai-strategies.org/ontology/ITO_02993,2017-07-22
https://ai-strategies.org/ontology/ITO_06215,2017-07-23
https://ai-strategies.org/ontology/ITO_10953,2017-07-23
https://ai-strategies.org/ontology/ITO_08183,2017-07-25
https://ai-strategies.org/ontology/ITO_09053,2017-07-25
https://ai-strategies.org/ontology/ITO_08725,2017-07-25
https://ai-strategies.org/ontology/ITO_10440,2017-07-26
https://ai-strategies.org/ontology/ITO_07264,2017-07-27
https://ai-strategies.org/ontology/ITO_12398,2017-07-27
https://ai-strategies.org/ontology/ITO_14523,2017-07-27
https://ai-strategies.org/ontology/ITO_03950,2017-07-28
https://ai-strategies.org/ontology/ITO_07999,2017-07-28
https://ai-strategies.org/ontology/ITO_03194,2017-07-29
https://ai-strategies.org/ontology/ITO_03983,2017-07-29
https://ai-strategies.org/ontology/ITO_16571,2017-07-29
https://ai-strategies.org/ontology/ITO_09288,2017-07-30
https://ai-strategies.org/ontology/ITO_07553,2017-07-31
https://ai-strategies.org/ontology/ITO_08992,2017-07-31
https://ai-strategies.org/ontology/ITO_06788,2017-08-01
https://ai-strategies.org/ontology/ITO_07870,2017-08-01
https://ai-strategies.org/ontology/ITO_08067,2017-08-01
https://ai-strategies.org/ontology/ITO_11659,2017-08-01
https://ai-strategies.org/ontology/ITO_11720,2017-08-01
https://ai-strategies.org/ontology/ITO_12293,2017-08-01
https://ai-strategies.org/ontology/ITO_13130,2017-08-01
https://ai-strategies.org/ontology/ITO_10071,2017-08-01
https://ai-strategies.org/ontology/ITO_03079,2017-08-02
https://ai-strategies.org/ontology/ITO_04176,2017-08-02
https://ai-strategies.org/ontology/ITO_14552,2017-08-02
https://ai-strategies.org/ontology/ITO_15185,2017-08-02
https://ai-strategies.org/ontology/ITO_11264,2017-08-03
https://ai-strategies.org/ontology/ITO_09630,2017-08-04
https://ai-strategies.org/ontology/ITO_07242,2017-08-05
https://ai-strategies.org/ontology/ITO_02982,2017-08-07
https://ai-strategies.org/ontology/ITO_03343,2017-08-07
https://ai-strategies.org/ontology/ITO_09619,2017-08-07
https://ai-strategies.org/ontology/ITO_09728,2017-08-07
https://ai-strategies.org/ontology/ITO_10022,2017-08-07
https://ai-strategies.org/ontology/ITO_14459,2017-08-07
https://ai-strategies.org/ontology/ITO_03245,2017-08-08
https://ai-strategies.org/ontology/ITO_03862,2017-08-08
https://ai-strategies.org/ontology/ITO_06969,2017-08-08
https://ai-strategies.org/ontology/ITO_08702,2017-08-09
https://ai-strategies.org/ontology/ITO_14012,2017-08-09
https://ai-strategies.org/ontology/ITO_14018,2017-08-09
https://ai-strategies.org/ontology/ITO_12979,2017-08-10
https://ai-strategies.org/ontology/ITO_13411,2017-08-10
https://ai-strategies.org/ontology/ITO_07171,2017-08-11
https://ai-strategies.org/ontology/ITO_10947,2017-08-11
https://ai-strategies.org/ontology/ITO_07025,2017-08-12
https://ai-strategies.org/ontology/ITO_08959,2017-08-13
https://ai-strategies.org/ontology/ITO_12671,2017-08-13
https://ai-strategies.org/ontology/ITO_03549,2017-08-14
https://ai-strategies.org/ontology/ITO_04321,2017-08-15
https://ai-strategies.org/ontology/ITO_09479,2017-08-15
https://ai-strategies.org/ontology/ITO_06127,2017-08-16
https://ai-strategies.org/ontology/ITO_13659,2017-08-16
https://ai-strategies.org/ontology/ITO_10418,2017-08-16
https://ai-strategies.org/ontology/ITO_13755,2017-08-16
https://ai-strategies.org/ontology/ITO_03166,2017-08-17
https://ai-strategies.org/ontology/ITO_03196,2017-08-17
https://ai-strategies.org/ontology/ITO_06438,2017-08-17
https://ai-strategies.org/ontology/ITO_16691,2017-08-17
https://ai-strategies.org/ontology/ITO_17143,2017-08-17
https://ai-strategies.org/ontology/ITO_14449,2017-08-21
https://ai-strategies.org/ontology/ITO_12388,2017-08-22
https://ai-strategies.org/ontology/ITO_12661,2017-08-22
https://ai-strategies.org/ontology/ITO_15992,2017-08-22
https://ai-strategies.org/ontology/ITO_03254,2017-08-24
https://ai-strategies.org/ontology/ITO_06223,2017-08-27
https://ai-strategies.org/ontology/ITO_12166,2017-08-28
https://ai-strategies.org/ontology/ITO_14274,2017-08-28
https://ai-strategies.org/ontology/ITO_10957,2017-08-28
https://ai-strategies.org/ontology/ITO_03007,2017-08-30
https://ai-strategies.org/ontology/ITO_07321,2017-08-31
https://ai-strategies.org/ontology/ITO_07480,2017-08-31
https://ai-strategies.org/ontology/ITO_09154,2017-08-31
https://ai-strategies.org/ontology/ITO_04765,2017-09-01
https://ai-strategies.org/ontology/ITO_04780,2017-09-01
https://ai-strategies.org/ontology/ITO_04788,2017-09-01
https://ai-strategies.org/ontology/ITO_05573,2017-09-01
https://ai-strategies.org/ontology/ITO_05391,2017-09-01
https://ai-strategies.org/ontology/ITO_08140,2017-09-01
https://ai-strategies.org/ontology/ITO_11788,2017-09-01
https://ai-strategies.org/ontology/ITO_11941,2017-09-01
https://ai-strategies.org/ontology/ITO_09413,2017-09-01
https://ai-strategies.org/ontology/ITO_12470,2017-09-01
https://ai-strategies.org/ontology/ITO_12386,2017-09-01
https://ai-strategies.org/ontology/ITO_13330,2017-09-01
https://ai-strategies.org/ontology/ITO_13382,2017-09-01
https://ai-strategies.org/ontology/ITO_10137,2017-09-01
https://ai-strategies.org/ontology/ITO_04912,2017-09-04
https://ai-strategies.org/ontology/ITO_11795,2017-09-04
https://ai-strategies.org/ontology/ITO_03415,2017-09-05
https://ai-strategies.org/ontology/ITO_12115,2017-09-05
https://ai-strategies.org/ontology/ITO_15210,2017-09-05
https://ai-strategies.org/ontology/ITO_14589,2017-09-06
https://ai-strategies.org/ontology/ITO_16273,2017-09-07
https://ai-strategies.org/ontology/ITO_05341,2017-09-08
https://ai-strategies.org/ontology/ITO_12931,2017-09-08
https://ai-strategies.org/ontology/ITO_10062,2017-09-08
https://ai-strategies.org/ontology/ITO_10032,2017-09-10
https://ai-strategies.org/ontology/ITO_12354,2017-09-11
https://ai-strategies.org/ontology/ITO_13951,2017-09-11
https://ai-strategies.org/ontology/ITO_16822,2017-09-11
https://ai-strategies.org/ontology/ITO_03011,2017-09-12
https://ai-strategies.org/ontology/ITO_05882,2017-09-12
https://ai-strategies.org/ontology/ITO_09941,2017-09-12
https://ai-strategies.org/ontology/ITO_04515,2017-09-13
https://ai-strategies.org/ontology/ITO_04629,2017-09-13
https://ai-strategies.org/ontology/ITO_05648,2017-09-13
https://ai-strategies.org/ontology/ITO_06202,2017-09-13
https://ai-strategies.org/ontology/ITO_09568,2017-09-13
https://ai-strategies.org/ontology/ITO_03164,2017-09-14
https://ai-strategies.org/ontology/ITO_09628,2017-09-14
https://ai-strategies.org/ontology/ITO_15773,2017-09-14
https://ai-strategies.org/ontology/ITO_03222,2017-09-15
https://ai-strategies.org/ontology/ITO_05136,2017-09-15
https://ai-strategies.org/ontology/ITO_09116,2017-09-15
https://ai-strategies.org/ontology/ITO_06434,2017-09-20
https://ai-strategies.org/ontology/ITO_05729,2017-09-21
https://ai-strategies.org/ontology/ITO_05524,2017-09-21
https://ai-strategies.org/ontology/ITO_09723,2017-09-21
https://ai-strategies.org/ontology/ITO_05289,2017-09-22
https://ai-strategies.org/ontology/ITO_15352,2017-09-22
https://ai-strategies.org/ontology/ITO_04623,2017-09-23
https://ai-strategies.org/ontology/ITO_08912,2017-09-24
https://ai-strategies.org/ontology/ITO_09006,2017-09-24
https://ai-strategies.org/ontology/ITO_12124,2017-09-24
https://ai-strategies.org/ontology/ITO_14753,2017-09-24
https://ai-strategies.org/ontology/ITO_06213,2017-09-25
https://ai-strategies.org/ontology/ITO_11706,2017-09-25
https://ai-strategies.org/ontology/ITO_06173,2017-09-27
https://ai-strategies.org/ontology/ITO_07354,2017-09-27
https://ai-strategies.org/ontology/ITO_03910,2017-09-28
https://ai-strategies.org/ontology/ITO_13229,2017-09-28
https://ai-strategies.org/ontology/ITO_07792,2017-09-29
https://ai-strategies.org/ontology/ITO_15227,2017-09-29
https://ai-strategies.org/ontology/ITO_03053,2017-10-01
https://ai-strategies.org/ontology/ITO_06171,2017-10-01
https://ai-strategies.org/ontology/ITO_06367,2017-10-01
https://ai-strategies.org/ontology/ITO_10592,2017-10-01
https://ai-strategies.org/ontology/ITO_06807,2017-10-01
https://ai-strategies.org/ontology/ITO_12906,2017-10-01
https://ai-strategies.org/ontology/ITO_14382,2017-10-01
https://ai-strategies.org/ontology/ITO_14435,2017-10-01
https://ai-strategies.org/ontology/ITO_14453,2017-10-01
https://ai-strategies.org/ontology/ITO_13955,2017-10-01
https://ai-strategies.org/ontology/ITO_17173,2017-10-01
https://ai-strategies.org/ontology/ITO_09469,2017-10-02
https://ai-strategies.org/ontology/ITO_11497,2017-10-02
https://ai-strategies.org/ontology/ITO_15675,2017-10-05
https://ai-strategies.org/ontology/ITO_13637,2017-10-06
https://ai-strategies.org/ontology/ITO_15143,2017-10-06
https://ai-strategies.org/ontology/ITO_11321,2017-10-06
https://ai-strategies.org/ontology/ITO_08063,2017-10-08
https://ai-strategies.org/ontology/ITO_03586,2017-10-09
https://ai-strategies.org/ontology/ITO_10290,2017-10-09
https://ai-strategies.org/ontology/ITO_05393,2017-10-10
https://ai-strategies.org/ontology/ITO_08580,2017-10-10
https://ai-strategies.org/ontology/ITO_11042,2017-10-10
https://ai-strategies.org/ontology/ITO_02808,2017-10-11
https://ai-strategies.org/ontology/ITO_13144,2017-10-11
https://ai-strategies.org/ontology/ITO_03874,2017-10-17
https://ai-strategies.org/ontology/ITO_05065,2017-10-17
https://ai-strategies.org/ontology/ITO_07914,2017-10-17
https://ai-strategies.org/ontology/ITO_06217,2017-10-18
https://ai-strategies.org/ontology/ITO_11840,2017-10-18
https://ai-strategies.org/ontology/ITO_05853,2017-10-19
https://ai-strategies.org/ontology/ITO_10645,2017-10-19
https://ai-strategies.org/ontology/ITO_10377,2017-10-20
https://ai-strategies.org/ontology/ITO_06802,2017-10-22
https://ai-strategies.org/ontology/ITO_06871,2017-10-22
https://ai-strategies.org/ontology/ITO_03258,2017-10-23
https://ai-strategies.org/ontology/ITO_06770,2017-10-23
https://ai-strategies.org/ontology/ITO_04319,2017-10-25
https://ai-strategies.org/ontology/ITO_08166,2017-10-26
https://ai-strategies.org/ontology/ITO_14871,2017-10-26
https://ai-strategies.org/ontology/ITO_16979,2017-10-26
https://ai-strategies.org/ontology/ITO_03739,2017-10-27
https://ai-strategies.org/ontology/ITO_05713,2017-10-27
https://ai-strategies.org/ontology/ITO_07805,2017-10-27
https://ai-strategies.org/ontology/ITO_13436,2017-10-27
https://ai-strategies.org/ontology/ITO_11421,2017-10-27
https://ai-strategies.org/ontology/ITO_08013,2017-10-28
https://ai-strategies.org/ontology/ITO_12352,2017-10-28
https://ai-strategies.org/ontology/ITO_08056,2017-10-29
https://ai-strategies.org/ontology/ITO_05212,2017-10-30
https://ai-strategies.org/ontology/ITO_06834,2017-10-30
https://ai-strategies.org/ontology/ITO_05413,2017-10-31
https://ai-strategies.org/ontology/ITO_07990,2017-10-31
https://ai-strategies.org/ontology/ITO_09742,2017-10-31
https://ai-strategies.org/ontology/ITO_09324,2017-11-01
https://ai-strategies.org/ontology/ITO_16471,2017-11-01
https://ai-strategies.org/ontology/ITO_11441,2017-11-01
https://ai-strategies.org/ontology/ITO_11863,2017-11-02
https://ai-strategies.org/ontology/ITO_13222,2017-11-02
https://ai-strategies.org/ontology/ITO_05249,2017-11-03
https://ai-strategies.org/ontology/ITO_12721,2017-11-04
https://ai-strategies.org/ontology/ITO_04094,2017-11-05
https://ai-strategies.org/ontology/ITO_05333,2017-11-06
https://ai-strategies.org/ontology/ITO_13279,2017-11-06
https://ai-strategies.org/ontology/ITO_05275,2017-11-07
https://ai-strategies.org/ontology/ITO_04038,2017-11-08
https://ai-strategies.org/ontology/ITO_15891,2017-11-08
https://ai-strategies.org/ontology/ITO_07533,2017-11-10
https://ai-strategies.org/ontology/ITO_09719,2017-11-10
https://ai-strategies.org/ontology/ITO_16841,2017-11-10
https://ai-strategies.org/ontology/ITO_02664,2017-11-11
https://ai-strategies.org/ontology/ITO_09564,2017-11-12
https://ai-strategies.org/ontology/ITO_13316,2017-11-13
https://ai-strategies.org/ontology/ITO_16486,2017-11-13
https://ai-strategies.org/ontology/ITO_04505,2017-11-14
https://ai-strategies.org/ontology/ITO_05236,2017-11-14
https://ai-strategies.org/ontology/ITO_08560,2017-11-14
https://ai-strategies.org/ontology/ITO_16333,2017-11-14
https://ai-strategies.org/ontology/ITO_04627,2017-11-15
https://ai-strategies.org/ontology/ITO_07517,2017-11-16
https://ai-strategies.org/ontology/ITO_07988,2017-11-16
https://ai-strategies.org/ontology/ITO_03471,2017-11-17
https://ai-strategies.org/ontology/ITO_10803,2017-11-17
https://ai-strategies.org/ontology/ITO_08784,2017-11-18
https://ai-strategies.org/ontology/ITO_14008,2017-11-18
https://ai-strategies.org/ontology/ITO_03524,2017-11-19
https://ai-strategies.org/ontology/ITO_02420,2017-11-19
https://ai-strategies.org/ontology/ITO_06155,2017-11-19
https://ai-strategies.org/ontology/ITO_03220,2017-11-20
https://ai-strategies.org/ontology/ITO_12558,2017-11-20
https://ai-strategies.org/ontology/ITO_12697,2017-11-20
https://ai-strategies.org/ontology/ITO_13119,2017-11-20
https://ai-strategies.org/ontology/ITO_14816,2017-11-20
https://ai-strategies.org/ontology/ITO_10944,2017-11-20
https://ai-strategies.org/ontology/ITO_11229,2017-11-20
https://ai-strategies.org/ontology/ITO_03786,2017-11-21
https://ai-strategies.org/ontology/ITO_04621,2017-11-21
https://ai-strategies.org/ontology/ITO_08171,2017-11-21
https://ai-strategies.org/ontology/ITO_11364,2017-11-21
https://ai-strategies.org/ontology/ITO_06074,2017-11-22
https://ai-strategies.org/ontology/ITO_06563,2017-11-22
https://ai-strategies.org/ontology/ITO_14218,2017-11-22
https://ai-strategies.org/ontology/ITO_14545,2017-11-22
https://ai-strategies.org/ontology/ITO_16833,2017-11-22
https://ai-strategies.org/ontology/ITO_10801,2017-11-22
https://ai-strategies.org/ontology/ITO_11282,2017-11-22
https://ai-strategies.org/ontology/ITO_05028,2017-11-23
https://ai-strategies.org/ontology/ITO_05072,2017-11-23
https://ai-strategies.org/ontology/ITO_06267,2017-11-23
https://ai-strategies.org/ontology/ITO_12585,2017-11-23
https://ai-strategies.org/ontology/ITO_10542,2017-11-23
https://ai-strategies.org/ontology/ITO_04045,2017-11-24
https://ai-strategies.org/ontology/ITO_07240,2017-11-24
https://ai-strategies.org/ontology/ITO_10951,2017-11-24
https://ai-strategies.org/ontology/ITO_11451,2017-11-24
https://ai-strategies.org/ontology/ITO_17000,2017-11-24
https://ai-strategies.org/ontology/ITO_05005,2017-11-25
https://ai-strategies.org/ontology/ITO_04053,2017-11-26
https://ai-strategies.org/ontology/ITO_06121,2017-11-26
https://ai-strategies.org/ontology/ITO_07182,2017-11-27
https://ai-strategies.org/ontology/ITO_09121,2017-11-27
https://ai-strategies.org/ontology/ITO_10367,2017-11-27
https://ai-strategies.org/ontology/ITO_11453,2017-11-27
https://ai-strategies.org/ontology/ITO_05967,2017-11-28
https://ai-strategies.org/ontology/ITO_06102,2017-11-28
https://ai-strategies.org/ontology/ITO_06131,2017-11-28
https://ai-strategies.org/ontology/ITO_07144,2017-11-28
https://ai-strategies.org/ontology/ITO_10463,2017-11-28
https://ai-strategies.org/ontology/ITO_05526,2017-11-29
https://ai-strategies.org/ontology/ITO_07053,2017-11-29
https://ai-strategies.org/ontology/ITO_02760,2017-11-30
https://ai-strategies.org/ontology/ITO_03948,2017-11-30
https://ai-strategies.org/ontology/ITO_04085,2017-11-30
https://ai-strategies.org/ontology/ITO_04112,2017-11-30
https://ai-strategies.org/ontology/ITO_07139,2017-11-30
https://ai-strategies.org/ontology/ITO_08871,2017-11-30
https://ai-strategies.org/ontology/ITO_03314,2017-12-01
https://ai-strategies.org/ontology/ITO_06513,2017-12-01
https://ai-strategies.org/ontology/ITO_06515,2017-12-01
https://ai-strategies.org/ontology/ITO_13802,2017-12-01
https://ai-strategies.org/ontology/ITO_11576,2017-12-01
https://ai-strategies.org/ontology/ITO_06585,2017-12-02
https://ai-strategies.org/ontology/ITO_14927,2017-12-02
https://ai-strategies.org/ontology/ITO_14112,2017-12-03
https://ai-strategies.org/ontology/ITO_04897,2017-12-04
https://ai-strategies.org/ontology/ITO_12303,2017-12-04
https://ai-strategies.org/ontology/ITO_15567,2017-12-04
https://ai-strategies.org/ontology/ITO_12239,2017-12-05
https://ai-strategies.org/ontology/ITO_11058,2017-12-05
https://ai-strategies.org/ontology/ITO_15932,2017-12-05
https://ai-strategies.org/ontology/ITO_02796,2017-12-06
https://ai-strategies.org/ontology/ITO_09609,2017-12-06
https://ai-strategies.org/ontology/ITO_12423,2017-12-06
https://ai-strategies.org/ontology/ITO_12819,2017-12-06
https://ai-strategies.org/ontology/ITO_14060,2017-12-06
https://ai-strategies.org/ontology/ITO_04098,2017-12-07
https://ai-strategies.org/ontology/ITO_06004,2017-12-07
https://ai-strategies.org/ontology/ITO_14433,2017-12-07
https://ai-strategies.org/ontology/ITO_10220,2017-12-07
https://ai-strategies.org/ontology/ITO_04662,2017-12-09
https://ai-strategies.org/ontology/ITO_16586,2017-12-10
https://ai-strategies.org/ontology/ITO_07979,2017-12-10
https://ai-strategies.org/ontology/ITO_08007,2017-12-10
https://ai-strategies.org/ontology/ITO_12263,2017-12-11
https://ai-strategies.org/ontology/ITO_10965,2017-12-11
https://ai-strategies.org/ontology/ITO_14426,2017-12-12
https://ai-strategies.org/ontology/ITO_07003,2017-12-13
https://ai-strategies.org/ontology/ITO_16106,2017-12-13
https://ai-strategies.org/ontology/ITO_03005,2017-12-14
https://ai-strategies.org/ontology/ITO_02406,2017-12-14
https://ai-strategies.org/ontology/ITO_05694,2017-12-14
https://ai-strategies.org/ontology/ITO_16416,2017-12-14
https://ai-strategies.org/ontology/ITO_16500,2017-12-16
https://ai-strategies.org/ontology/ITO_02972,2017-12-17
https://ai-strategies.org/ontology/ITO_02991,2017-12-17
https://ai-strategies.org/ontology/ITO_03849,2017-12-17
https://ai-strategies.org/ontology/ITO_07803,2017-12-17
https://ai-strategies.org/ontology/ITO_04940,2017-12-18
https://ai-strategies.org/ontology/ITO_11240,2017-12-18
https://ai-strategies.org/ontology/ITO_04405,2017-12-19
https://ai-strategies.org/ontology/ITO_09099,2017-12-19
https://ai-strategies.org/ontology/ITO_08356,2017-12-19
https://ai-strategies.org/ontology/ITO_04401,2017-12-22
https://ai-strategies.org/ontology/ITO_14609,2017-12-22
https://ai-strategies.org/ontology/ITO_11372,2017-12-26
https://ai-strategies.org/ontology/ITO_05781,2017-12-28
https://ai-strategies.org/ontology/ITO_07601,2017-12-28
https://ai-strategies.org/ontology/ITO_06002,2017-12-29
https://ai-strategies.org/ontology/ITO_07330,2017-12-29
https://ai-strategies.org/ontology/ITO_12754,2017-12-29
https://ai-strategies.org/ontology/ITO_09537,2017-12-30
https://ai-strategies.org/ontology/ITO_05111,2018-01-01
https://ai-strategies.org/ontology/ITO_09690,2018-01-01
https://ai-strategies.org/ontology/ITO_09912,2018-01-01
https://ai-strategies.org/ontology/ITO_10053,2018-01-01
https://ai-strategies.org/ontology/ITO_14786,2018-01-01
https://ai-strategies.org/ontology/ITO_10693,2018-01-03
https://ai-strategies.org/ontology/ITO_12361,2018-01-04
https://ai-strategies.org/ontology/ITO_08331,2018-01-05
https://ai-strategies.org/ontology/ITO_09424,2018-01-05
https://ai-strategies.org/ontology/ITO_12314,2018-01-05
https://ai-strategies.org/ontology/ITO_14658,2018-01-05
https://ai-strategies.org/ontology/ITO_06993,2018-01-09
https://ai-strategies.org/ontology/ITO_12379,2018-01-09
https://ai-strategies.org/ontology/ITO_13463,2018-01-09
https://ai-strategies.org/ontology/ITO_10672,2018-01-13
https://ai-strategies.org/ontology/ITO_03098,2018-01-14
https://ai-strategies.org/ontology/ITO_08866,2018-01-14
https://ai-strategies.org/ontology/ITO_13942,2018-01-15
https://ai-strategies.org/ontology/ITO_05975,2018-01-16
https://ai-strategies.org/ontology/ITO_03339,2018-01-17
https://ai-strategies.org/ontology/ITO_07597,2018-01-17
https://ai-strategies.org/ontology/ITO_11574,2018-01-18
https://ai-strategies.org/ontology/ITO_03762,2018-01-19
https://ai-strategies.org/ontology/ITO_15951,2018-01-21
https://ai-strategies.org/ontology/ITO_16856,2018-01-22
https://ai-strategies.org/ontology/ITO_03266,2018-01-23
https://ai-strategies.org/ontology/ITO_05018,2018-01-23
https://ai-strategies.org/ontology/ITO_05099,2018-01-23
https://ai-strategies.org/ontology/ITO_13395,2018-01-23
https://ai-strategies.org/ontology/ITO_10731,2018-01-23
https://ai-strategies.org/ontology/ITO_11289,2018-01-23
https://ai-strategies.org/ontology/ITO_05924,2018-01-24
https://ai-strategies.org/ontology/ITO_08173,2018-01-25
https://ai-strategies.org/ontology/ITO_08270,2018-01-25
https://ai-strategies.org/ontology/ITO_16388,2018-01-25
https://ai-strategies.org/ontology/ITO_17133,2018-01-25
https://ai-strategies.org/ontology/ITO_11124,2018-01-26
https://ai-strategies.org/ontology/ITO_15626,2018-01-27
https://ai-strategies.org/ontology/ITO_03268,2018-01-29
https://ai-strategies.org/ontology/ITO_12975,2018-01-29
https://ai-strategies.org/ontology/ITO_12381,2018-01-30
https://ai-strategies.org/ontology/ITO_16918,2018-01-30
https://ai-strategies.org/ontology/ITO_02976,2018-01-31
https://ai-strategies.org/ontology/ITO_09607,2018-01-31
https://ai-strategies.org/ontology/ITO_11651,2018-02-01
https://ai-strategies.org/ontology/ITO_11311,2018-02-01
https://ai-strategies.org/ontology/ITO_03594,2018-02-02
https://ai-strategies.org/ontology/ITO_11778,2018-02-03
https://ai-strategies.org/ontology/ITO_11851,2018-02-03
https://ai-strategies.org/ontology/ITO_11374,2018-02-03
https://ai-strategies.org/ontology/ITO_06407,2018-02-04
https://ai-strategies.org/ontology/ITO_12654,2018-02-05
https://ai-strategies.org/ontology/ITO_13430,2018-02-05
https://ai-strategies.org/ontology/ITO_03160,2018-02-06
https://ai-strategies.org/ontology/ITO_05528,2018-02-07
https://ai-strategies.org/ontology/ITO_09023,2018-02-07
https://ai-strategies.org/ontology/ITO_15719,2018-02-08
https://ai-strategies.org/ontology/ITO_06832,2018-02-09
https://ai-strategies.org/ontology/ITO_09747,2018-02-09
https://ai-strategies.org/ontology/ITO_02798,2018-02-12
https://ai-strategies.org/ontology/ITO_14333,2018-02-12
https://ai-strategies.org/ontology/ITO_02737,2018-02-13
https://ai-strategies.org/ontology/ITO_02667,2018-02-13
https://ai-strategies.org/ontology/ITO_05760,2018-02-13
https://ai-strategies.org/ontology/ITO_03860,2018-02-15
https://ai-strategies.org/ontology/ITO_05777,2018-02-15
https://ai-strategies.org/ontology/ITO_05937,2018-02-15
https://ai-strategies.org/ontology/ITO_07964,2018-02-15
https://ai-strategies.org/ontology/ITO_08706,2018-02-15
https://ai-strategies.org/ontology/ITO_09560,2018-02-15
https://ai-strategies.org/ontology/ITO_10913,2018-02-15
https://ai-strategies.org/ontology/ITO_05725,2018-02-16
https://ai-strategies.org/ontology/ITO_13718,2018-02-16
https://ai-strategies.org/ontology/ITO_15234,2018-02-17
https://ai-strategies.org/ontology/ITO_03460,2018-02-19
https://ai-strategies.org/ontology/ITO_05239,2018-02-19
https://ai-strategies.org/ontology/ITO_05588,2018-02-20
https://ai-strategies.org/ontology/ITO_05977,2018-02-22
https://ai-strategies.org/ontology/ITO_06063,2018-02-22
https://ai-strategies.org/ontology/ITO_06862,2018-02-22
https://ai-strategies.org/ontology/ITO_10481,2018-02-22
https://ai-strategies.org/ontology/ITO_10756,2018-02-22
https://ai-strategies.org/ontology/ITO_10846,2018-02-22
https://ai-strategies.org/ontology/ITO_16964,2018-02-23
https://ai-strategies.org/ontology/ITO_02958,2018-02-24
https://ai-strategies.org/ontology/ITO_06361,2018-02-24
https://ai-strategies.org/ontology/ITO_16956,2018-02-24
https://ai-strategies.org/ontology/ITO_09446,2018-02-25
https://ai-strategies.org/ontology/ITO_12310,2018-02-25
https://ai-strategies.org/ontology/ITO_16473,2018-02-25
https://ai-strategies.org/ontology/ITO_06483,2018-02-26
https://ai-strategies.org/ontology/ITO_07108,2018-02-26
https://ai-strategies.org/ontology/ITO_14565,2018-02-26
https://ai-strategies.org/ontology/ITO_16801,2018-02-26
https://ai-strategies.org/ontology/ITO_06671,2018-02-27
https://ai-strategies.org/ontology/ITO_13114,2018-02-27
https://ai-strategies.org/ontology/ITO_03300,2018-02-28
