paper,date
https://identifiers.org/ito:ITO_21655,2015-06-25
https://identifiers.org/ito:ITO_07416,2015-06-30
https://identifiers.org/ito:ITO_15608,2015-06-30
https://identifiers.org/ito:ITO_16366,2015-06-30
https://identifiers.org/ito:ITO_02677,2015-07-01
https://identifiers.org/ito:ITO_30449,2015-07-01
https://identifiers.org/ito:ITO_30645,2015-07-01
https://identifiers.org/ito:ITO_31273,2015-07-01
https://identifiers.org/ito:ITO_13494,2015-07-03
https://identifiers.org/ito:ITO_33667,2015-07-05
https://identifiers.org/ito:ITO_07189,2015-07-08
https://identifiers.org/ito:ITO_15481,2015-07-09
https://identifiers.org/ito:ITO_07749,2015-07-10
https://identifiers.org/ito:ITO_31932,2015-07-14
https://identifiers.org/ito:ITO_13469,2015-07-15
https://identifiers.org/ito:ITO_21659,2015-07-16
https://identifiers.org/ito:ITO_03810,2015-07-19
https://identifiers.org/ito:ITO_12254,2015-07-21
https://identifiers.org/ito:ITO_12401,2015-07-21
https://identifiers.org/ito:ITO_15145,2015-07-22
https://identifiers.org/ito:ITO_16669,2015-07-22
https://identifiers.org/ito:ITO_16655,2015-07-25
https://identifiers.org/ito:ITO_03335,2015-07-26
https://identifiers.org/ito:ITO_32934,2015-07-30
https://identifiers.org/ito:ITO_09206,2015-07-31
https://identifiers.org/ito:ITO_32038,2015-08-01
https://identifiers.org/ito:ITO_35343,2015-08-01
https://identifiers.org/ito:ITO_11518,2015-08-02
https://identifiers.org/ito:ITO_15129,2015-08-03
https://identifiers.org/ito:ITO_04443,2015-08-05
https://identifiers.org/ito:ITO_17235,2015-08-06
https://identifiers.org/ito:ITO_03331,2015-08-07
https://identifiers.org/ito:ITO_33746,2015-08-07
https://identifiers.org/ito:ITO_04501,2015-08-09
https://identifiers.org/ito:ITO_10008,2015-08-10
https://identifiers.org/ito:ITO_03001,2015-08-12
https://identifiers.org/ito:ITO_21657,2015-08-15
https://identifiers.org/ito:ITO_05291,2015-08-17
https://identifiers.org/ito:ITO_09326,2015-08-18
https://identifiers.org/ito:ITO_09657,2015-08-21
https://identifiers.org/ito:ITO_05209,2015-08-31
https://identifiers.org/ito:ITO_02679,2015-09-01
https://identifiers.org/ito:ITO_04818,2015-09-01
https://identifiers.org/ito:ITO_09263,2015-09-01
https://identifiers.org/ito:ITO_09348,2015-09-01
https://identifiers.org/ito:ITO_23091,2015-09-01
https://identifiers.org/ito:ITO_26067,2015-09-01
https://identifiers.org/ito:ITO_30656,2015-09-01
https://identifiers.org/ito:ITO_31387,2015-09-01
https://identifiers.org/ito:ITO_34551,2015-09-01
https://identifiers.org/ito:ITO_41600,2015-09-01
https://identifiers.org/ito:ITO_10517,2015-09-02
https://identifiers.org/ito:ITO_13352,2015-09-02
https://identifiers.org/ito:ITO_11624,2015-09-04
https://identifiers.org/ito:ITO_10297,2015-09-09
https://identifiers.org/ito:ITO_13128,2015-09-09
https://identifiers.org/ito:ITO_15737,2015-09-11
https://identifiers.org/ito:ITO_21826,2015-09-14
https://identifiers.org/ito:ITO_21829,2015-09-14
https://identifiers.org/ito:ITO_21838,2015-09-14
https://identifiers.org/ito:ITO_21843,2015-09-14
https://identifiers.org/ito:ITO_21855,2015-09-14
https://identifiers.org/ito:ITO_21861,2015-09-14
https://identifiers.org/ito:ITO_21874,2015-09-14
https://identifiers.org/ito:ITO_21878,2015-09-14
https://identifiers.org/ito:ITO_21885,2015-09-14
https://identifiers.org/ito:ITO_07579,2015-09-15
https://identifiers.org/ito:ITO_03577,2015-09-17
https://identifiers.org/ito:ITO_04884,2015-09-22
https://identifiers.org/ito:ITO_09644,2015-09-22
https://identifiers.org/ito:ITO_13455,2015-09-22
https://identifiers.org/ito:ITO_15179,2015-09-22
https://identifiers.org/ito:ITO_21269,2015-09-23
https://identifiers.org/ito:ITO_04362,2015-09-29
https://identifiers.org/ito:ITO_09943,2015-09-30
https://identifiers.org/ito:ITO_15112,2015-09-30
https://identifiers.org/ito:ITO_17231,2015-10-01
https://identifiers.org/ito:ITO_21643,2015-10-01
https://identifiers.org/ito:ITO_07454,2015-10-12
https://identifiers.org/ito:ITO_16364,2015-10-13
https://identifiers.org/ito:ITO_04256,2015-10-15
https://identifiers.org/ito:ITO_02660,2015-10-16
https://identifiers.org/ito:ITO_17018,2015-10-17
https://identifiers.org/ito:ITO_17806,2015-10-17
https://identifiers.org/ito:ITO_19326,2015-10-26
https://identifiers.org/ito:ITO_03807,2015-10-28
https://identifiers.org/ito:ITO_09188,2015-11-01
https://identifiers.org/ito:ITO_05532,2015-11-02
https://identifiers.org/ito:ITO_37175,2015-11-02
https://identifiers.org/ito:ITO_11563,2015-11-03
https://identifiers.org/ito:ITO_02995,2015-11-06
